SURVYEAR	LFSSTAT	PROV	AGE	SEX	EDUC	TENURE	UNION	HRLYEARN	HOURS
2011	Employed,	ON	60+	Male	HS Dropout	67	No	11.85	28
2011	Unemployed	ON	60+	Male	HS Dropout	NA	NA	NA	NA
2011	Employed,	ON	60+	Female	HS Dropout	240	No	15	20
2011	Employed,	ON	15-29	Male	HS Grad	15	No	9.12	38
2011	Employed,	ON	15-29	Male	HS Grad	62	No	18.32	42
2011	Employed,	ON	15-29	Female	HS Grad	7	No	10	40
2011	Employed,	ON	15-29	Female	HS Grad	8	Yes	14	13
2011	Employed,	ON	15-29	Male	HS Grad	7	NA	NA	4
2011	Unemployed	ON	15-29	Male	HS Grad	NA	NA	NA	NA
2011	Unemployed	ON	15-29	Male	HS Grad	NA	NA	NA	NA
2011	Employed,	ON	15-29	Female	HS Grad	51	No	13	40
2011	Unemployed	ON	15-29	Female	HS Grad	NA	NA	NA	NA
2011	Employed,	ON	15-29	Male	HS Grad	44	No	13	40
2011	Employed,	ON	15-29	Female	HS Grad	7	No	14.42	40
2011	Employed,	ON	15-29	Female	HS Grad	40	No	22	32
2011	Employed,	ON	15-29	Male	HS Grad	20	No	11.3	24
2011	Employed,	ON	15-29	Male	HS Grad	62	No	12	30
2011	Employed,	ON	15-29	Male	HS Grad	129	NA	NA	60
2011	Unemployed	ON	15-29	Female	HS Grad	NA	NA	NA	NA
2011	Unemployed	ON	15-29	Male	HS Grad	NA	NA	NA	NA
2011	Employed,	ON	15-29	Female	HS Grad	45	No	10.25	6
2011	Employed,	ON	15-29	Male	HS Grad	40	Yes	10	15
2011	Employed,	ON	15-29	Male	HS Grad	6	No	10.25	39
2011	Employed,	ON	15-29	Female	HS Grad	40	No	10	40
2011	Employed,	ON	15-29	Male	HS Grad	7	No	12	40
2011	Employed,	ON	15-29	Male	HS Grad	13	No	12	24
2011	Employed,	ON	15-29	Female	HS Grad	1	Yes	15.5	15
2011	Employed,	ON	15-29	Male	HS Grad	17	No	9.25	10
2011	Employed,	ON	15-29	Male	HS Grad	10	No	10.5	15
2011	Employed,	ON	15-29	Female	HS Grad	4	No	14.75	35
2011	Employed,	ON	15-29	Male	HS Grad	12	No	10.25	0
2011	Employed,	ON	15-29	Male	HS Grad	13	No	15	40
2011	Employed,	ON	15-29	Male	HS Grad	96	No	10.5	40
2011	Employed,	ON	30-44	Male	HS Grad	21	No	28.63	47
2011	Employed,	ON	30-44	Male	HS Grad	240	No	38	36
2011	Employed,	ON	30-44	Female	HS Grad	235	No	25	45
2011	Employed,	ON	30-44	Male	HS Grad	111	No	17	40
2011	Unemployed	ON	30-44	Male	HS Grad	NA	NA	NA	NA
2011	Employed,	ON	30-44	Male	HS Grad	165	NA	NA	70
2011	Employed,	ON	30-44	Male	HS Grad	35	No	18	6
2011	Employed,	ON	30-44	Female	HS Grad	16	No	25.64	30
2011	Employed,	ON	30-44	Male	HS Grad	189	Yes	21.66	39
2011	Employed,	ON	30-44	Male	HS Grad	221	NA	NA	0
2011	Employed,	ON	30-44	Male	HS Grad	240	Yes	22.5	0
2011	Employed,	ON	30-44	Female	HS Grad	3	No	10.25	40
2011	Employed,	ON	30-44	Male	HS Grad	240	No	22.12	32
2011	Employed,	ON	30-44	Male	HS Grad	183	No	28.85	40
2011	Employed,	ON	30-44	Female	HS Grad	1	No	7.5	14
2011	Unemployed	ON	30-44	Female	HS Grad	NA	NA	NA	NA
2011	Unemployed	ON	30-44	Female	HS Grad	NA	NA	NA	NA
2011	Employed,	ON	30-44	Female	HS Grad	143	No	12.25	25
2011	Unemployed	ON	30-44	Male	HS Grad	NA	NA	NA	NA
2011	Employed,	ON	30-44	Male	HS Grad	47	No	13.89	0
2011	Employed,	ON	30-44	Female	HS Grad	240	Yes	25.82	0
2011	Employed,	ON	30-44	Male	HS Grad	154	Yes	25	54
2011	Employed,	ON	30-44	Male	HS Grad	36	No	15	44
2011	Employed,	ON	30-44	Male	HS Grad	149	NA	NA	30
2011	Employed,	ON	30-44	Male	HS Grad	126	NA	NA	40
2011	Employed,	ON	30-44	Female	HS Grad	42	NA	NA	28
2011	Employed,	ON	30-44	Male	HS Grad	12	Yes	35	20
2011	Employed,	ON	30-44	Male	HS Grad	5	No	11.42	50
2011	Employed,	ON	30-44	Male	HS Grad	80	No	30.5	44
2011	Unemployed	ON	30-44	Female	HS Grad	NA	NA	NA	NA
2011	Unemployed	ON	30-44	Male	HS Grad	NA	NA	NA	NA
2011	Employed,	ON	30-44	Male	HS Grad	12	Yes	30	40
2011	Employed,	ON	30-44	Male	HS Grad	95	No	33.67	40
2011	Employed,	ON	30-44	Female	HS Grad	109	No	16.92	40
2011	Employed,	ON	30-44	Male	HS Grad	153	No	14	36
2011	Employed,	ON	45-59	Male	HS Grad	32	No	11	40
2011	Employed,	ON	45-59	Male	HS Grad	46	NA	NA	60
2011	Employed,	ON	45-59	Female	HS Grad	240	No	38.46	24
2011	Employed,	ON	45-59	Male	HS Grad	240	Yes	29.18	52
2011	Employed,	ON	45-59	Female	HS Grad	240	Yes	15.38	50
2011	Employed,	ON	45-59	Male	HS Grad	240	NA	NA	40
2011	Employed,	ON	45-59	Male	HS Grad	6	No	27.8	50
2011	Employed,	ON	45-59	Female	HS Grad	155	No	19	40
2011	Employed,	ON	45-59	Female	HS Grad	7	No	22	24
2011	Employed,	ON	45-59	Male	HS Grad	130	No	20.56	45
2011	Employed,	ON	45-59	Female	HS Grad	240	NA	NA	0
2011	Employed,	ON	45-59	Female	HS Grad	2	No	13.25	49
2011	Employed,	ON	45-59	Male	HS Grad	3	No	10.5	37
2011	Employed,	ON	45-59	Male	HS Grad	197	Yes	27	40
2011	Employed,	ON	45-59	Male	HS Grad	4	No	43.18	32
2011	Employed,	ON	45-59	Female	HS Grad	240	No	21.54	30
2011	Employed,	ON	45-59	Female	HS Grad	204	No	28.85	40
2011	Employed,	ON	45-59	Female	HS Grad	40	No	15.5	24
2011	Employed,	ON	45-59	Female	HS Grad	159	No	11.54	40
2011	Unemployed	ON	45-59	Female	HS Grad	NA	NA	NA	NA
2011	Employed,	ON	45-59	Male	HS Grad	5	No	26.44	48
2011	Employed,	ON	45-59	Male	HS Grad	239	No	36.54	28
2011	Employed,	ON	45-59	Female	HS Grad	239	No	24.04	11
2011	Employed,	ON	45-59	Male	HS Grad	189	No	36.06	0
2011	Employed,	ON	45-59	Female	HS Grad	240	No	15	21
2011	Employed,	ON	45-59	Male	HS Grad	240	NA	NA	41
2011	Employed,	ON	45-59	Male	HS Grad	12	Yes	11.28	42
2011	Employed,	ON	45-59	Male	HS Grad	208	Yes	34.05	48
2011	Employed,	ON	45-59	Male	HS Grad	240	No	30.64	45
2011	Employed,	ON	45-59	Male	HS Grad	226	No	48.08	44.5
2011	Unemployed	ON	45-59	Male	HS Grad	NA	NA	NA	NA
2011	Employed,	ON	45-59	Female	HS Grad	191	NA	NA	15
2011	Employed,	ON	60+	Male	HS Grad	240	NA	NA	30
2011	Employed,	ON	60+	Male	HS Grad	240	Yes	25	52
2011	Employed,	ON	60+	Female	HS Grad	213	No	10.25	43
2011	Employed,	ON	60+	Male	HS Grad	236	Yes	18	35
2011	Employed,	ON	60+	Male	HS Grad	13	NA	NA	40
2011	Employed,	ON	60+	Male	HS Grad	65	NA	NA	10
2011	Employed,	ON	60+	Female	HS Grad	240	No	13.5	0
2011	Employed,	ON	15-29	Male	Some PS	37	No	25	40
2011	Employed,	ON	15-29	Female	Some PS	7	No	10.25	14
2011	Employed,	ON	15-29	Female	Some PS	31	Yes	13.24	30
2011	Employed,	ON	15-29	Female	Some PS	5	No	10.5	41
2011	Employed,	ON	15-29	Female	Some PS	42	No	15	32
2011	Employed,	ON	15-29	Male	Some PS	8	No	14	54
2011	Employed,	ON	15-29	Male	Some PS	50	Yes	33.65	45
2011	Employed,	ON	15-29	Female	Some PS	17	NA	NA	45
2011	Employed,	ON	15-29	Male	Some PS	72	Yes	39	0
2011	Unemployed	ON	15-29	Male	Some PS	NA	NA	NA	NA
2011	Employed,	ON	15-29	Female	Some PS	7	No	12	3
2011	Employed,	ON	15-29	Male	Some PS	83	No	14.1	46
2011	Employed,	ON	15-29	Male	Some PS	10	No	13	40
2011	Employed,	ON	15-29	Male	Some PS	4	No	11.06	40
2011	Employed,	ON	15-29	Male	Some PS	5	Yes	27.53	44
2011	Employed,	ON	15-29	Male	Some PS	75	Yes	23	8
2011	Employed,	ON	15-29	Female	Some PS	2	No	16	0
2011	Unemployed	ON	15-29	Female	Some PS	NA	NA	NA	NA
2011	Employed,	ON	15-29	Male	Some PS	4	No	10.25	49
2011	Employed,	ON	15-29	Male	Some PS	144	No	21	40
2011	Employed,	ON	15-29	Male	Some PS	43	Yes	29.35	12
2011	Employed,	ON	15-29	Male	Some PS	20	No	15	24
2011	Employed,	ON	15-29	Male	Some PS	6	No	15.38	50
2011	Employed,	ON	15-29	Male	Some PS	31	No	10.5	40
2011	Employed,	ON	15-29	Female	Some PS	5	Yes	22.73	8
2011	Employed,	ON	15-29	Female	Some PS	23	No	10	12
2011	Employed,	ON	15-29	Male	Some PS	9	No	20	32
2011	Employed,	ON	15-29	Female	Some PS	31	No	17.5	15
2011	Employed,	ON	15-29	Male	Some PS	3	No	12	2
2011	Employed,	ON	15-29	Male	Some PS	14	No	14	40
2011	Employed,	ON	15-29	Female	Some PS	30	No	12	5
2011	Unemployed	ON	15-29	Male	Some PS	NA	NA	NA	NA
2011	Employed,	ON	15-29	Female	Some PS	107	Yes	33.33	0
2011	Employed,	ON	15-29	Male	Some PS	1	No	15	45
2011	Employed,	ON	15-29	Male	Some PS	19	No	22	32
2011	Employed,	ON	15-29	Male	Some PS	34	Yes	31.79	42.5
2011	Unemployed	ON	15-29	Male	Some PS	NA	NA	NA	NA
2011	Employed,	ON	15-29	Female	Some PS	19	No	10.35	35
2011	Employed,	ON	30-44	Male	Some PS	13	No	16.48	70
2011	Employed,	ON	30-44	Female	Some PS	230	No	13	35
2011	Employed,	ON	30-44	Male	Some PS	153	Yes	31	24
2011	Employed,	ON	30-44	Male	Some PS	55	No	10.5	16
2011	Employed,	ON	30-44	Male	Some PS	40	No	26	37.5
2011	Employed,	ON	30-44	Male	Some PS	131	No	34.07	21
2011	Employed,	ON	30-44	Female	Some PS	50	Yes	23	16
2011	Employed,	ON	30-44	Male	Some PS	14	No	25.48	40
2011	Employed,	ON	30-44	Male	Some PS	238	No	23	40
2011	Employed,	ON	30-44	Female	Some PS	3	No	10.25	35
2011	Employed,	ON	30-44	Female	Some PS	145	No	19.78	35.5
2011	Employed,	ON	30-44	Female	Some PS	2	NA	NA	0
2011	Employed,	ON	30-44	Female	Some PS	140	No	20	35
2011	Employed,	ON	30-44	Male	Some PS	103	No	50.77	28
2011	Unemployed	ON	30-44	Female	Some PS	NA	NA	NA	NA
2011	Employed,	ON	30-44	Female	Some PS	115	No	32.5	11.5
2011	Employed,	ON	30-44	Female	Some PS	128	Yes	38	40
2011	Employed,	ON	30-44	Female	Some PS	240	Yes	16.3	18
2011	Employed,	ON	30-44	Male	Some PS	72	No	28.85	40
2011	Employed,	ON	30-44	Male	Some PS	132	Yes	28	40
2011	Employed,	ON	30-44	Male	Some PS	48	NA	NA	0
2011	Employed,	ON	30-44	Female	Some PS	163	No	35.38	48.5
2011	Employed,	ON	30-44	Male	Some PS	184	Yes	40	40
2011	Unemployed	ON	30-44	Female	Some PS	NA	NA	NA	NA
2011	Employed,	ON	30-44	Female	Some PS	56	No	22.56	30
2011	Employed,	ON	30-44	Male	Some PS	19	NA	NA	0
2011	Employed,	ON	30-44	Male	Some PS	46	No	17.5	50
2011	Employed,	ON	30-44	Female	Some PS	6	NA	NA	10
2011	Employed,	ON	30-44	Male	Some PS	108	NA	NA	40
2011	Employed,	ON	30-44	Female	Some PS	72	Yes	24.62	0
2011	Employed,	ON	30-44	Female	Some PS	7	Yes	10.5	6
2011	Employed,	ON	30-44	Male	Some PS	173	Yes	25	46
2011	Employed,	ON	30-44	Male	Some PS	16	No	19.23	40
2011	Unemployed	ON	30-44	Female	Some PS	NA	NA	NA	NA
2011	Employed,	ON	30-44	Female	Some PS	240	Yes	19.27	40
2011	Unemployed	ON	30-44	Female	Some PS	NA	NA	NA	NA
2011	Employed,	ON	30-44	Male	Some PS	39	No	30.59	40
2011	Employed,	ON	30-44	Female	Some PS	132	NA	NA	12
2011	Unemployed	ON	30-44	Male	Some PS	NA	NA	NA	NA
2011	Employed,	ON	30-44	Female	Some PS	71	Yes	19	25
2011	Unemployed	ON	30-44	Male	Some PS	NA	NA	NA	NA
2011	Employed,	ON	30-44	Female	Some PS	5	No	25.64	24.5
2011	Employed,	ON	30-44	Female	Some PS	126	Yes	40	33.7
2011	Employed,	ON	30-44	Female	Some PS	10	No	25.99	37
2011	Employed,	ON	30-44	Female	Some PS	31	No	14.9	32
2011	Employed,	ON	30-44	Female	Some PS	66	No	20.67	24
2011	Employed,	ON	30-44	Female	Some PS	43	Yes	25	10
2011	Unemployed	ON	30-44	Female	Some PS	NA	NA	NA	NA
2011	Employed,	ON	30-44	Male	Some PS	4	No	10.25	28
2011	Employed,	ON	30-44	Female	Some PS	126	Yes	27	30
2011	Employed,	ON	30-44	Female	Some PS	29	No	24.73	35
2011	Employed,	ON	30-44	Female	Some PS	108	No	26	35
2011	Employed,	ON	30-44	Female	Some PS	51	No	17.35	37
2011	Employed,	ON	30-44	Female	Some PS	116	NA	NA	40
2011	Employed,	ON	30-44	Female	Some PS	155	Yes	22	35
2011	Employed,	ON	45-59	Female	Some PS	240	No	17.31	24
2011	Employed,	ON	45-59	Female	Some PS	3	No	36.06	0
2011	Employed,	ON	45-59	Male	Some PS	240	Yes	30	38.5
2011	Employed,	ON	45-59	Male	Some PS	240	NA	NA	30
2011	Employed,	ON	45-59	Male	Some PS	90	Yes	34.36	37.5
2011	Employed,	ON	45-59	Male	Some PS	3	No	20	40
2011	Employed,	ON	45-59	Male	Some PS	10	Yes	23	46
2011	Employed,	ON	45-59	Male	Some PS	240	NA	NA	40
2011	Employed,	ON	45-59	Female	Some PS	234	No	41.42	32.5
2011	Employed,	ON	45-59	Female	Some PS	47	No	10.58	40
2011	Employed,	ON	45-59	Female	Some PS	240	No	30.22	35
2011	Employed,	ON	45-59	Female	Some PS	159	Yes	40.17	39.5
2011	Employed,	ON	45-59	Male	Some PS	240	No	35.9	40.5
2011	Employed,	ON	45-59	Female	Some PS	85	No	18.47	40
2011	Employed,	ON	45-59	Female	Some PS	47	Yes	27	40
2011	Employed,	ON	45-59	Female	Some PS	56	No	24.29	0
2011	Employed,	ON	45-59	Female	Some PS	240	No	23.08	39.5
2011	Employed,	ON	45-59	Male	Some PS	240	No	30	32
2011	Employed,	ON	45-59	Female	Some PS	23	No	21.43	14
2011	Employed,	ON	45-59	Female	Some PS	115	No	15.6	27.5
2011	Employed,	ON	45-59	Male	Some PS	240	NA	NA	55
2011	Employed,	ON	45-59	Female	Some PS	160	No	11.7	12
2011	Employed,	ON	45-59	Male	Some PS	119	NA	NA	50
2011	Employed,	ON	45-59	Female	Some PS	1	NA	NA	4
2011	Employed,	ON	45-59	Male	Some PS	181	No	20	40
2011	Employed,	ON	45-59	Female	Some PS	240	No	17.26	40.5
2011	Employed,	ON	45-59	Female	Some PS	47	No	21.63	35
2011	Employed,	ON	45-59	Female	Some PS	34	Yes	18	40
2011	Employed,	ON	45-59	Female	Some PS	95	No	17	40
2011	Employed,	ON	45-59	Male	Some PS	1	NA	NA	30
2011	Employed,	ON	45-59	Female	Some PS	226	Yes	34.36	37.5
2011	Employed,	ON	45-59	Female	Some PS	4	No	19.5	44
2011	Employed,	ON	45-59	Male	Some PS	58	No	17.5	32
2011	Employed,	ON	45-59	Male	Some PS	240	Yes	35	36.3
2011	Unemployed	ON	45-59	Male	Some PS	NA	NA	NA	NA
2011	Employed,	ON	45-59	Male	Some PS	184	NA	NA	0
2011	Employed,	ON	45-59	Male	Some PS	167	No	23.5	40
2011	Employed,	ON	45-59	Male	Some PS	240	No	59.34	42
2011	Employed,	ON	45-59	Male	Some PS	240	No	32.05	44
2011	Employed,	ON	45-59	Male	Some PS	9	No	22	65
2011	Employed,	ON	45-59	Male	Some PS	240	Yes	20	37.5
2011	Employed,	ON	45-59	Male	Some PS	240	No	17	44
2011	Employed,	ON	45-59	Male	Some PS	8	No	24	42.5
2011	Employed,	ON	45-59	Female	Some PS	240	Yes	30	2
2011	Employed,	ON	45-59	Male	Some PS	240	Yes	39	45
2011	Employed,	ON	45-59	Male	Some PS	240	No	19	40
2011	Employed,	ON	45-59	Male	Some PS	240	Yes	44	37.5
2011	Employed,	ON	45-59	Female	Some PS	20	No	10.25	33
2011	Employed,	ON	45-59	Male	Some PS	200	No	55.78	66.2
2011	Employed,	ON	45-59	Male	Some PS	27	NA	NA	0
2011	Employed,	ON	45-59	Female	Some PS	79	Yes	22	40
2011	Employed,	ON	45-59	Female	Some PS	42	No	10.65	17
2011	Employed,	ON	45-59	Male	Some PS	240	No	20	47
2011	Employed,	ON	45-59	Male	Some PS	24	No	43.27	45
2011	Employed,	ON	45-59	Female	Some PS	175	Yes	40.98	36
2011	Employed,	ON	45-59	Female	Some PS	240	No	20.98	0
2011	Employed,	ON	45-59	Female	Some PS	87	No	11.75	34.5
2011	Employed,	ON	45-59	Female	Some PS	115	No	15.5	37
2011	Employed,	ON	45-59	Female	Some PS	18	Yes	10.5	0
2011	Employed,	ON	45-59	Female	Some PS	240	Yes	21.73	37.5
2011	Employed,	ON	45-59	Male	Some PS	240	No	30	32
2011	Employed,	ON	45-59	Male	Some PS	240	Yes	44.41	42
2011	Employed,	ON	45-59	Female	Some PS	135	No	25	45
2011	Employed,	ON	45-59	Male	Some PS	198	Yes	24.17	37
2011	Employed,	ON	45-59	Male	Some PS	9	No	24.3	52
2011	Employed,	ON	45-59	Male	Some PS	15	Yes	22	20.6
2011	Employed,	ON	45-59	Male	Some PS	240	NA	NA	35
2011	Employed,	ON	45-59	Female	Some PS	72	Yes	20	24
2011	Employed,	ON	45-59	Male	Some PS	123	No	33.65	40
2011	Employed,	ON	45-59	Female	Some PS	97	NA	NA	50
2011	Unemployed	ON	60+	Male	Some PS	NA	NA	NA	NA
2011	Employed,	ON	60+	Male	Some PS	240	Yes	29	32
2011	Employed,	ON	60+	Female	Some PS	48	NA	NA	24
2011	Employed,	ON	60+	Female	Some PS	8	No	13	48
2011	Employed,	ON	60+	Male	Some PS	80	No	12.82	40
2011	Employed,	ON	60+	Female	Some PS	168	NA	NA	12
2011	Employed,	ON	60+	Female	Some PS	240	Yes	42	40
2011	Employed,	ON	60+	Female	Some PS	108	No	10.5	0
2011	Employed,	ON	60+	Female	Some PS	240	No	14	0
2011	Employed,	ON	60+	Female	Some PS	240	No	16.8	44
2011	Employed,	ON	60+	Female	Some PS	240	Yes	46	12
2011	Employed,	ON	60+	Male	Some PS	240	NA	NA	42
2011	Employed,	ON	60+	Male	Some PS	135	NA	NA	35
2011	Employed,	ON	60+	Male	Some PS	240	NA	NA	35
2011	Employed,	ON	60+	Male	Some PS	115	No	20.98	57
2011	Employed,	ON	60+	Male	Some PS	240	NA	NA	50
2011	Employed,	ON	60+	Male	Some PS	135	No	20	25
2011	Unemployed	ON	15-29	Male	BA or More	NA	NA	NA	NA
2011	Employed,	ON	15-29	Male	BA or More	82	Yes	11	12
2011	Employed,	ON	15-29	Female	BA or More	37	NA	NA	45
2011	Employed,	ON	15-29	Female	BA or More	8	No	11	25
2011	Employed,	ON	15-29	Female	BA or More	5	No	22.82	37.5
2011	Employed,	ON	15-29	Male	BA or More	9	No	10.75	7.5
2011	Employed,	ON	15-29	Male	BA or More	120	No	49.04	37
2011	Employed,	ON	15-29	Female	BA or More	78	No	23.08	40
2011	Employed,	ON	15-29	Male	BA or More	33	No	32.21	35
2011	Employed,	ON	15-29	Female	BA or More	10	No	16	40
2011	Employed,	ON	15-29	Male	BA or More	77	Yes	28.85	0
2011	Employed,	ON	15-29	Female	BA or More	47	No	15	38
2011	Employed,	ON	15-29	Male	BA or More	8	No	25.64	37.5
2011	Employed,	ON	15-29	Female	BA or More	91	Yes	18.25	44.5
2011	Employed,	ON	15-29	Female	BA or More	43	Yes	23.08	10
2011	Unemployed	ON	15-29	Male	BA or More	NA	NA	NA	NA
2011	Unemployed	ON	15-29	Male	BA or More	NA	NA	NA	NA
2011	Unemployed	ON	30-44	Female	BA or More	NA	NA	NA	NA
2011	Employed,	ON	30-44	Female	BA or More	91	No	15	35
2011	Employed,	ON	30-44	Female	BA or More	70	Yes	16.5	21
2011	Unemployed	ON	30-44	Male	BA or More	NA	NA	NA	NA
2011	Employed,	ON	30-44	Male	BA or More	151	Yes	43.27	0
2011	Employed,	ON	30-44	Female	BA or More	15	NA	NA	4
2011	Employed,	ON	30-44	Male	BA or More	121	Yes	51.43	33
2011	Employed,	ON	30-44	Male	BA or More	102	No	13.46	42
2011	Employed,	ON	30-44	Male	BA or More	42	No	51.28	45
2011	Employed,	ON	30-44	Female	BA or More	95	Yes	40.75	0
2011	Employed,	ON	30-44	Female	BA or More	86	Yes	40.41	21
2011	Employed,	ON	30-44	Male	BA or More	158	NA	NA	36
2011	Employed,	ON	30-44	Female	BA or More	19	No	10	30
2011	Employed,	ON	30-44	Female	BA or More	30	Yes	22.6	40
2011	Employed,	ON	30-44	Male	BA or More	12	NA	NA	24
2011	Employed,	ON	30-44	Male	BA or More	61	No	38.46	50
2011	Employed,	ON	30-44	Female	BA or More	66	No	35.9	0
2011	Employed,	ON	30-44	Female	BA or More	8	No	10.5	24
2011	Employed,	ON	30-44	Male	BA or More	57	No	31.65	35
2011	Employed,	ON	30-44	Female	BA or More	18	No	25	42
2011	Employed,	ON	30-44	Male	BA or More	181	Yes	20.79	40
2011	Employed,	ON	30-44	Male	BA or More	129	Yes	26.92	60
2011	Employed,	ON	30-44	Male	BA or More	35	No	55	28
2011	Employed,	ON	30-44	Male	BA or More	67	NA	NA	40
2011	Employed,	ON	30-44	Female	BA or More	62	Yes	19	40
2011	Employed,	ON	30-44	Male	BA or More	13	No	27.69	67.5
2011	Employed,	ON	30-44	Female	BA or More	67	Yes	31.25	40
2011	Employed,	ON	30-44	Female	BA or More	7	No	3.75	40
2011	Employed,	ON	30-44	Female	BA or More	11	No	16.59	0
2011	Employed,	ON	30-44	Male	BA or More	27	No	48.08	43
2011	Employed,	ON	30-44	Female	BA or More	82	No	36.92	30
2011	Employed,	ON	30-44	Female	BA or More	11	NA	NA	45
2011	Employed,	ON	30-44	Female	BA or More	164	Yes	54.44	0
2011	Employed,	ON	30-44	Female	BA or More	7	No	15.09	45
2011	Employed,	ON	30-44	Female	BA or More	14	No	28.41	37.5
2011	Employed,	ON	30-44	Female	BA or More	67	Yes	34.49	0
2011	Employed,	ON	30-44	Male	BA or More	135	No	45.07	32
2011	Employed,	ON	45-59	Male	BA or More	93	No	36.54	40
2011	Employed,	ON	45-59	Female	BA or More	240	No	24.04	40
2011	Employed,	ON	45-59	Male	BA or More	240	NA	NA	0
2011	Employed,	ON	45-59	Male	BA or More	163	No	49.45	45
2011	Employed,	ON	45-59	Male	BA or More	235	No	17	41
2011	Employed,	ON	45-59	Male	BA or More	240	Yes	26.67	22.5
2011	Employed,	ON	45-59	Male	BA or More	238	NA	NA	40
2011	Employed,	ON	45-59	Male	BA or More	240	No	46.7	0
2011	Employed,	ON	45-59	Male	BA or More	240	No	32.69	0
2011	Employed,	ON	45-59	Female	BA or More	240	Yes	46.63	0
2011	Employed,	ON	45-59	Female	BA or More	80	No	15	40
2011	Employed,	ON	45-59	Female	BA or More	73	Yes	68.68	45
2011	Employed,	ON	45-59	Female	BA or More	42	No	19.23	54
2011	Employed,	ON	45-59	Female	BA or More	2	No	11	50
2011	Employed,	ON	45-59	Male	BA or More	240	No	37.21	50
2011	Employed,	ON	45-59	Male	BA or More	168	No	71.71	37.5
2011	Employed,	ON	45-59	Male	BA or More	240	No	52.88	40
2011	Employed,	ON	45-59	Female	BA or More	183	No	15.38	40
2011	Employed,	ON	45-59	Male	BA or More	103	No	13.58	36
2011	Employed,	ON	45-59	Male	BA or More	240	Yes	18.94	40
2011	Employed,	ON	45-59	Female	BA or More	91	Yes	41.54	0
2011	Employed,	ON	45-59	Female	BA or More	240	Yes	45.19	0
2011	Employed,	ON	45-59	Male	BA or More	240	Yes	30.6	0
2011	Employed,	ON	45-59	Male	BA or More	199	Yes	24	60
2011	Employed,	ON	45-59	Male	BA or More	240	No	41.54	0
2011	Employed,	ON	45-59	Male	BA or More	18	No	34.52	0
2011	Employed,	ON	45-59	Female	BA or More	240	Yes	46.15	0
2011	Employed,	ON	45-59	Female	BA or More	191	Yes	35	17.5
2011	Employed,	ON	45-59	Male	BA or More	6	NA	NA	0
2011	Employed,	ON	45-59	Female	BA or More	240	Yes	33.13	32
2011	Employed,	ON	45-59	Male	BA or More	240	Yes	44.23	0
2011	Employed,	ON	45-59	Female	BA or More	128	Yes	34	35
2011	Employed,	ON	45-59	Male	BA or More	55	No	35.26	60
2011	Employed,	ON	45-59	Male	BA or More	240	Yes	37.08	0
2011	Employed,	ON	45-59	Female	BA or More	91	Yes	38.46	0
2011	Employed,	ON	45-59	Male	BA or More	210	No	17.21	42.5
2011	Employed,	ON	45-59	Female	BA or More	104	No	54	45.5
2011	Employed,	ON	60+	Male	BA or More	25	No	11.11	53
2011	Employed,	ON	60+	Male	BA or More	240	Yes	57.69	50
2011	Employed,	ON	60+	Male	BA or More	147	NA	NA	0
2011	Employed,	ON	60+	Male	BA or More	240	NA	NA	0
2011	Employed,	ON	60+	Male	BA or More	165	NA	NA	30
2011	Employed,	ON	60+	Male	BA or More	35	NA	NA	60
2011	Employed,	ON	60+	Male	BA or More	240	NA	NA	40
2011	Unemployed	ON	60+	Male	BA or More	NA	NA	NA	NA
2011	Employed,	ON	60+	Male	BA or More	55	Yes	18.93	40
2011	Employed,	ON	60+	Female	BA or More	240	Yes	64	0
2011	Employed,	QU	15-29	Female	HS Dropout	12	No	9.5	15
2011	Employed,	QU	15-29	Female	HS Dropout	18	No	9.5	2
2011	Employed,	QU	15-29	Male	HS Dropout	4	No	10	6
2011	Employed,	QU	15-29	Male	HS Dropout	123	Yes	15	40
2011	Employed,	QU	15-29	Male	HS Dropout	32	Yes	11.25	46
2011	Employed,	QU	15-29	Male	HS Dropout	4	No	12.5	40
2011	Employed,	QU	15-29	Male	HS Dropout	35	No	9.5	21
2011	Unemployed	QU	15-29	Male	HS Dropout	NA	NA	NA	NA
2011	Employed,	QU	15-29	Female	HS Dropout	9	Yes	10	30
2011	Employed,	QU	15-29	Male	HS Dropout	11	No	11	12
2011	Unemployed	QU	15-29	Male	HS Dropout	NA	NA	NA	NA
2011	Employed,	QU	30-44	Female	HS Dropout	35	No	18	34
2011	Unemployed	QU	30-44	Female	HS Dropout	NA	NA	NA	NA
2011	Employed,	QU	30-44	Male	HS Dropout	13	No	12	0
2011	Employed,	QU	45-59	Male	HS Dropout	4	No	13.5	10
2011	Employed,	QU	45-59	Male	HS Dropout	54	Yes	27	77
2011	Employed,	QU	45-59	Male	HS Dropout	240	No	15	40
2011	Employed,	QU	45-59	Male	HS Dropout	129	Yes	11.25	40
2011	Employed,	QU	45-59	Female	HS Dropout	154	No	12.18	30
2011	Employed,	QU	45-59	Female	HS Dropout	111	No	10	27.3
2011	Employed,	QU	60+	Female	HS Dropout	12	No	9.5	10
2011	Employed,	QU	60+	Male	HS Dropout	9	No	16.38	7.8
2011	Employed,	QU	15-29	Male	HS Grad	18	Yes	16.22	40
2011	Unemployed	QU	15-29	Male	HS Grad	NA	NA	NA	NA
2011	Employed,	QU	15-29	Male	HS Grad	11	No	9.5	18
2011	Employed,	QU	15-29	Male	HS Grad	27	Yes	28	30
